timestamp,load_mw,temperature_c,wind_mps,is_holiday,capacity_mw,year,date,month,month_name,month_order,quarter,hour,day_type,day_of_week
2024-03-04 05:00:00,5469.5,30.8,6.5,0.0,6205.9,2024,2024-03-04,3,Березень,3,1,5,Робочий,Понеділок
2024-03-04 06:00:00,5218.2,29.4,3.9,0.0,6008.8,2024,2024-03-04,3,Березень,3,1,6,Робочий,Понеділок
2024-03-04 07:00:00,5500.0,32.1,1.9,0.0,6540.2,2024,2024-03-04,3,Березень,3,1,7,Робочий,Понеділок
2024-03-04 08:00:00,5500.0,35.0,6.3,0.0,6426.5,2024,2024-03-04,3,Березень,3,1,8,Робочий,Понеділок
2024-03-04 09:00:00,5500.0,34.9,0.4,0.0,6227.7,2024,2024-03-04,3,Березень,3,1,9,Робочий,Понеділок
2024-03-04 10:00:00,5500.0,35.0,1.5,0.0,5844.8,2024,2024-03-04,3,Березень,3,1,10,Робочий,Понеділок
2024-03-04 11:00:00,4788.1,34.4,0.7,0.0,5657.1,2024,2024-03-04,3,Березень,3,1,11,Робочий,Понеділок
2024-03-04 12:00:00,4790.1,32.5,0.8,0.0,5614.6,2024,2024-03-04,3,Березень,3,1,12,Робочий,Понеділок
2024-03-04 13:00:00,4318.2,35.0,8.5,0.0,5068.8,2024,2024-03-04,3,Березень,3,1,13,Робочий,Понеділок
2024-03-04 14:00:00,4261.3,33.4,4.8,0.0,5199.5,2024,2024-03-04,3,Березень,3,1,14,Робочий,Понеділок
2024-03-04 15:00:00,3851.5,33.4,1.6,0.0,5000.0,2024,2024-03-04,3,Березень,3,1,15,Робочий,Понеділок
2024-03-04 16:00:00,3973.3,31.8,2.8,0.0,5000.0,2024,2024-03-04,3,Березень,3,1,16,Робочий,Понеділок
2024-03-04 17:00:00,4307.6,31.5,3.3,0.0,5000.0,2024,2024-03-04,3,Березень,3,1,17,Робочий,Понеділок
2024-03-04 18:00:00,4131.5,28.0,3.5,0.0,5000.0,2024,2024-03-04,3,Березень,3,1,18,Робочий,Понеділок
2024-03-04 19:00:00,4273.4,28.3,2.7,0.0,5000.0,2024,2024-03-04,3,Березень,3,1,19,Робочий,Понеділок
2024-03-04 20:00:00,4559.4,22.9,3.7,0.0,5000.0,2024,2024-03-04,3,Березень,3,1,20,Робочий,Понеділок
2024-03-04 21:00:00,3760.1,25.7,3.8,0.0,5000.0,2024,2024-03-04,3,Березень,3,1,21,Робочий,Понеділок
2024-03-04 22:00:00,4121.4,19.6,2.1,0.0,5000.0,2024,2024-03-04,3,Березень,3,1,22,Робочий,Понеділок
2024-03-04 23:00:00,4344.2,23.3,2.7,0.0,5122.1,2024,2024-03-04,3,Березень,3,1,23,Робочий,Понеділок
2024-03-05 00:00:00,4530.9,17.5,2.6,0.0,5393.5,2024,2024-03-05,3,Березень,3,1,0,Робочий,Вівторок
2024-03-05 01:00:00,4683.2,19.4,2.1,0.0,5524.3,2024,2024-03-05,3,Березень,3,1,1,Робочий,Вівторок
2024-03-05 02:00:00,4796.7,18.5,1.6,0.0,5612.9,2024,2024-03-05,3,Березень,3,1,2,Робочий,Вівторок
2024-03-05 03:00:00,5089.8,20.2,0.6,0.0,5982.7,2024,2024-03-05,3,Березень,3,1,3,Робочий,Вівторок
2024-03-05 04:00:00,5250.7,26.5,1.0,0.0,5929.6,2024,2024-03-05,3,Березень,3,1,4,Робочий,Вівторок
2024-03-05 05:00:00,5500.0,28.1,9.7,0.0,6502.0,2024,2024-03-05,3,Березень,3,1,5,Робочий,Вівторок
2024-03-05 06:00:00,5410.6,30.5,5.7,0.0,6190.3,2024,2024-03-05,3,Березень,3,1,6,Робочий,Вівторок
2024-03-05 07:00:00,5500.0,32.2,1.0,0.0,6081.5,2024,2024-03-05,3,Березень,3,1,7,Робочий,Вівторок
2024-03-05 08:00:00,5500.0,31.1,1.5,0.0,6146.6,2024,2024-03-05,3,Березень,3,1,8,Робочий,Вівторок
2024-03-05 09:00:00,5500.0,32.7,1.6,0.0,6045.8,2024,2024-03-05,3,Березень,3,1,9,Робочий,Вівторок
2024-03-05 10:00:00,5500.0,35.0,1.8,0.0,5934.2,2024,2024-03-05,3,Березень,3,1,10,Робочий,Вівторок
2024-03-05 11:00:00,5062.8,35.0,5.9,0.0,5774.0,2024,2024-03-05,3,Березень,3,1,11,Робочий,Вівторок
2024-03-05 12:00:00,4924.7,35.0,0.2,0.0,5740.4,2024,2024-03-05,3,Березень,3,1,12,Робочий,Вівторок
2024-03-05 13:00:00,4557.9,35.0,1.9,0.0,5407.7,2024,2024-03-05,3,Березень,3,1,13,Робочий,Вівторок
2024-03-05 14:00:00,4161.6,35.0,5.7,0.0,5000.0,2024,2024-03-05,3,Березень,3,1,14,Робочий,Вівторок
2024-03-05 15:00:00,3766.8,34.7,2.3,0.0,5000.0,2024,2024-03-05,3,Березень,3,1,15,Робочий,Вівторок
2024-03-05 16:00:00,4092.6,31.9,2.2,0.0,5030.6,2024,2024-03-05,3,Березень,3,1,16,Робочий,Вівторок
2024-03-05 17:00:00,4283.4,31.3,2.7,0.0,5000.0,2024,2024-03-05,3,Березень,3,1,17,Робочий,Вівторок
2024-03-05 18:00:00,3880.8,28.8,4.4,0.0,5000.0,2024,2024-03-05,3,Березень,3,1,18,Робочий,Вівторок
2024-03-05 19:00:00,4221.9,31.7,1.7,0.0,5000.0,2024,2024-03-05,3,Березень,3,1,19,Робочий,Вівторок
2024-03-05 20:00:00,4157.4,22.2,7.8,0.0,5000.0,2024,2024-03-05,3,Березень,3,1,20,Робочий,Вівторок
2024-03-05 21:00:00,3846.1,20.1,3.5,0.0,5000.0,2024,2024-03-05,3,Березень,3,1,21,Робочий,Вівторок
2024-03-05 22:00:00,3987.2,21.8,3.8,0.0,5000.0,2024,2024-03-05,3,Березень,3,1,22,Робочий,Вівторок
2024-03-05 23:00:00,4375.7,17.1,3.9,0.0,5075.7,2024,2024-03-05,3,Березень,3,1,23,Робочий,Вівторок
2024-03-06 00:00:00,4307.4,22.0,0.7,0.0,5048.5,2024,2024-03-06,3,Березень,3,1,0,Робочий,Середа
2024-03-06 01:00:00,4765.8,20.9,2.4,0.0,5677.0,2024,2024-03-06,3,Березень,3,1,1,Робочий,Середа
2024-03-06 02:00:00,5139.3,24.9,2.6,0.0,5966.6,2024,2024-03-06,3,Березень,3,1,2,Робочий,Середа
2024-03-06 03:00:00,4963.4,27.4,0.9,0.0,5762.6,2024,2024-03-06,3,Березень,3,1,3,Робочий,Середа
2024-03-06 04:00:00,5240.8,27.2,5.6,0.0,5918.2,2024,2024-03-06,3,Березень,3,1,4,Робочий,Середа
2024-03-06 05:00:00,5440.3,24.9,4.6,0.0,6182.3,2024,2024-03-06,3,Березень,3,1,5,Робочий,Середа
2024-03-06 06:00:00,5271.4,27.4,2.8,0.0,6042.7,2024,2024-03-06,3,Березень,3,1,6,Робочий,Середа
2024-03-06 07:00:00,5500.0,28.9,1.5,0.0,6381.1,2024,2024-03-06,3,Березень,3,1,7,Робочий,Середа
2024-03-06 08:00:00,5500.0,32.1,1.4,0.0,5840.9,2024,2024-03-06,3,Березень,3,1,8,Робочий,Середа
2024-03-06 09:00:00,5500.0,34.8,0.6,0.0,5995.6,2024,2024-03-06,3,Березень,3,1,9,Робочий,Середа
2024-03-06 10:00:00,5500.0,35.0,1.8,0.0,5992.1,2024,2024-03-06,3,Березень,3,1,10,Робочий,Середа
2024-03-06 11:00:00,5099.8,35.0,1.2,0.0,5929.5,2024,2024-03-06,3,Березень,3,1,11,Робочий,Середа
2024-03-06 12:00:00,4774.7,35.0,4.4,0.0,5507.0,2024,2024-03-06,3,Березень,3,1,12,Робочий,Середа
2024-03-06 13:00:00,4434.0,35.0,2.3,0.0,5180.1,2024,2024-03-06,3,Березень,3,1,13,Робочий,Середа
2024-03-06 14:00:00,4442.7,35.0,0.4,0.0,5232.4,2024,2024-03-06,3,Березень,3,1,14,Робочий,Середа
2024-03-06 15:00:00,4086.9,33.9,1.2,0.0,5000.0,2024,2024-03-06,3,Березень,3,1,15,Робочий,Середа
2024-03-06 16:00:00,3910.1,35.0,1.9,0.0,5000.0,2024,2024-03-06,3,Березень,3,1,16,Робочий,Середа
2024-03-06 17:00:00,3923.1,23.9,1.8,0.0,5000.0,2024,2024-03-06,3,Березень,3,1,17,Робочий,Середа
2024-03-06 18:00:00,4464.7,30.6,4.5,0.0,5000.0,2024,2024-03-06,3,Березень,3,1,18,Робочий,Середа
2024-03-06 19:00:00,3952.6,26.2,1.3,0.0,5000.0,2024,2024-03-06,3,Березень,3,1,19,Робочий,Середа
2024-03-06 20:00:00,4213.5,25.4,0.9,0.0,5000.0,2024,2024-03-06,3,Березень,3,1,20,Робочий,Середа
2024-03-06 21:00:00,3959.4,24.4,1.2,0.0,5000.0,2024,2024-03-06,3,Березень,3,1,21,Робочий,Середа
2024-03-06 22:00:00,3987.5,20.4,6.6,0.0,5000.0,2024,2024-03-06,3,Березень,3,1,22,Робочий,Середа
2024-03-06 23:00:00,4403.0,20.8,2.5,0.0,5141.5,2024,2024-03-06,3,Березень,3,1,23,Робочий,Середа
2024-03-07 00:00:00,4469.1,20.6,4.8,0.0,5224.9,2024,2024-03-07,3,Березень,3,1,0,Робочий,Четвер
2024-03-07 01:00:00,4650.7,18.2,1.2,0.0,5329.8,2024,2024-03-07,3,Березень,3,1,1,Робочий,Четвер
2024-03-07 02:00:00,4972.9,22.5,5.2,0.0,5746.3,2024,2024-03-07,3,Березень,3,1,2,Робочий,Четвер
2024-03-07 03:00:00,5135.4,20.8,2.9,0.0,6069.2,2024,2024-03-07,3,Березень,3,1,3,Робочий,Четвер
2024-03-07 04:00:00,5321.6,24.2,4.7,0.0,6173.0,2024,2024-03-07,3,Березень,3,1,4,Робочий,Четвер
2024-03-07 05:00:00,5249.5,23.3,0.7,0.0,6068.2,2024,2024-03-07,3,Березень,3,1,5,Робочий,Четвер
2024-03-07 06:00:00,5335.9,27.8,2.1,0.0,5847.9,2024,2024-03-07,3,Березень,3,1,6,Робочий,Четвер
2024-03-07 07:00:00,5500.0,30.0,4.8,0.0,6240.7,2024,2024-03-07,3,Березень,3,1,7,Робочий,Четвер
2024-03-07 08:00:00,5500.0,35.0,1.7,0.0,6428.3,2024,2024-03-07,3,Березень,3,1,8,Робочий,Четвер
2024-03-07 09:00:00,5500.0,34.8,4.1,0.0,6381.2,2024,2024-03-07,3,Березень,3,1,9,Робочий,Четвер
2024-03-07 10:00:00,5500.0,35.0,3.5,0.0,5915.6,2024,2024-03-07,3,Березень,3,1,10,Робочий,Четвер
2024-03-07 11:00:00,5096.3,35.0,2.1,0.0,5940.1,2024,2024-03-07,3,Березень,3,1,11,Робочий,Четвер
2024-03-07 12:00:00,4812.3,35.0,1.3,0.0,5542.1,2024,2024-03-07,3,Березень,3,1,12,Робочий,Четвер
2024-03-07 13:00:00,4559.9,35.0,3.8,0.0,5261.6,2024,2024-03-07,3,Березень,3,1,13,Робочий,Четвер
2024-03-07 14:00:00,4386.3,35.0,2.0,0.0,5087.5,2024,2024-03-07,3,Березень,3,1,14,Робочий,Четвер
2024-03-07 15:00:00,3914.3,35.0,0.5,0.0,5000.0,2024,2024-03-07,3,Березень,3,1,15,Робочий,Четвер
2024-03-07 16:00:00,3921.0,34.3,6.8,0.0,5000.0,2024,2024-03-07,3,Березень,3,1,16,Робочий,Четвер
2024-03-07 17:00:00,4003.6,31.6,1.9,0.0,5000.0,2024,2024-03-07,3,Березень,3,1,17,Робочий,Четвер
2024-03-07 18:00:00,4321.8,34.9,2.9,0.0,5000.0,2024,2024-03-07,3,Березень,3,1,18,Робочий,Четвер
2024-03-07 19:00:00,4043.4,26.7,4.0,0.0,5000.0,2024,2024-03-07,3,Березень,3,1,19,Робочий,Четвер
2024-03-07 20:00:00,4373.9,27.0,2.5,0.0,5000.0,2024,2024-03-07,3,Березень,3,1,20,Робочий,Четвер
2024-03-07 21:00:00,3920.8,22.8,4.4,0.0,5000.0,2024,2024-03-07,3,Березень,3,1,21,Робочий,Четвер
2024-03-07 22:00:00,3865.6,19.8,6.0,0.0,5000.0,2024,2024-03-07,3,Березень,3,1,22,Робочий,Четвер
2024-03-07 23:00:00,4066.3,21.7,2.3,0.0,5000.0,2024,2024-03-07,3,Березень,3,1,23,Робочий,Четвер
2024-03-08 00:00:00,4614.6,23.2,4.7,1.0,5398.2,2024,2024-03-08,3,Березень,3,1,0,Свято,П'ятниця
2024-03-08 01:00:00,4596.8,23.7,3.2,1.0,5420.5,2024,2024-03-08,3,Березень,3,1,1,Свято,П'ятниця
2024-03-08 02:00:00,4799.8,24.9,2.1,1.0,5524.6,2024,2024-03-08,3,Березень,3,1,2,Свято,П'ятниця
2024-03-08 03:00:00,4931.0,26.5,2.6,1.0,5816.9,2024,2024-03-08,3,Березень,3,1,3,Свято,П'ятниця
2024-03-08 04:00:00,5177.9,26.2,2.4,1.0,5903.8,2024,2024-03-08,3,Березень,3,1,4,Свято,П'ятниця
2024-03-08 05:00:00,5388.2,26.8,5.6,1.0,6236.7,2024,2024-03-08,3,Березень,3,1,5,Свято,П'ятниця
2024-03-08 06:00:00,5453.4,31.7,1.2,1.0,6186.7,2024,2024-03-08,3,Березень,3,1,6,Свято,П'ятниця
2024-03-08 07:00:00,5500.0,30.5,2.9,1.0,6279.8,2024,2024-03-08,3,Березень,3,1,7,Свято,П'ятниця
2024-03-08 08:00:00,5500.0,32.1,6.7,1.0,6002.8,2024,2024-03-08,3,Березень,3,1,8,Свято,П'ятниця
2024-03-08 09:00:00,5500.0,35.0,1.8,1.0,6109.6,2024,2024-03-08,3,Березень,3,1,9,Свято,П'ятниця
2024-03-08 10:00:00,5500.0,35.0,1.0,1.0,6180.1,2024,2024-03-08,3,Березень,3,1,10,Свято,П'ятниця
2024-03-08 11:00:00,4964.8,35.0,3.1,1.0,5839.6,2024,2024-03-08,3,Березень,3,1,11,Свято,П'ятниця
2024-03-08 12:00:00,4661.2,35.0,1.9,1.0,5445.7,2024,2024-03-08,3,Березень,3,1,12,Свято,П'ятниця
2024-03-08 13:00:00,4633.0,35.0,2.0,1.0,5353.0,2024,2024-03-08,3,Березень,3,1,13,Свято,П'ятниця
2024-03-08 14:00:00,4185.4,35.0,1.7,1.0,5112.8,2024,2024-03-08,3,Березень,3,1,14,Свято,П'ятниця
2024-03-08 15:00:00,4033.7,35.0,2.6,1.0,5000.0,2024,2024-03-08,3,Березень,3,1,15,Свято,П'ятниця
2024-03-08 16:00:00,3873.3,33.1,1.0,1.0,5000.0,2024,2024-03-08,3,Березень,3,1,16,Свято,П'ятниця
2024-03-08 17:00:00,4107.5,32.9,1.2,1.0,5000.0,2024,2024-03-08,3,Березень,3,1,17,Свято,П'ятниця
2024-03-08 18:00:00,4120.0,26.3,0.6,1.0,5000.0,2024,2024-03-08,3,Березень,3,1,18,Свято,П'ятниця
2024-03-08 19:00:00,4068.4,30.3,4.3,1.0,5000.0,2024,2024-03-08,3,Березень,3,1,19,Свято,П'ятниця
2024-03-08 20:00:00,4495.1,28.8,13.2,1.0,5000.0,2024,2024-03-08,3,Березень,3,1,20,Свято,П'ятниця
2024-03-08 21:00:00,3960.8,27.5,3.1,1.0,5000.0,2024,2024-03-08,3,Березень,3,1,21,Свято,П'ятниця
2024-03-08 22:00:00,3998.5,20.2,5.9,1.0,5000.0,2024,2024-03-08,3,Березень,3,1,22,Свято,П'ятниця
2024-03-08 23:00:00,4399.1,19.2,0.5,1.0,5270.0,2024,2024-03-08,3,Березень,3,1,23,Свято,П'ятниця
2024-03-09 00:00:00,3935.9,22.4,0.8,0.0,5000.0,2024,2024-03-09,3,Березень,3,1,0,Робочий,Субота
2024-03-09 01:00:00,4164.4,21.9,1.9,0.0,5000.0,2024,2024-03-09,3,Березень,3,1,1,Робочий,Субота
2024-03-09 02:00:00,4131.3,20.4,0.6,0.0,5000.0,2024,2024-03-09,3,Березень,3,1,2,Робочий,Субота
2024-03-09 03:00:00,4636.1,23.3,5.8,0.0,5491.0,2024,2024-03-09,3,Березень,3,1,3,Робочий,Субота
2024-03-09 04:00:00,4568.6,26.7,2.1,0.0,5412.0,2024,2024-03-09,3,Березень,3,1,4,Робочий,Субота
2024-03-09 05:00:00,4558.0,27.2,1.3,0.0,5313.5,2024,2024-03-09,3,Березень,3,1,5,Робочий,Субота
2024-03-09 06:00:00,4696.2,28.7,6.0,0.0,5589.9,2024,2024-03-09,3,Березень,3,1,6,Робочий,Субота
2024-03-09 07:00:00,5353.9,32.7,4.3,0.0,5556.3,2024,2024-03-09,3,Березень,3,1,7,Робочий,Субота
2024-03-09 08:00:00,5177.7,32.2,3.2,0.0,5304.2,2024,2024-03-09,3,Березень,3,1,8,Робочий,Субота
2024-03-09 09:00:00,5120.0,33.0,4.7,0.0,5364.3,2024,2024-03-09,3,Березень,3,1,9,Робочий,Субота
2024-03-09 10:00:00,5177.9,32.5,6.7,0.0,5400.4,2024,2024-03-09,3,Березень,3,1,10,Робочий,Субота
2024-03-09 11:00:00,4103.5,35.0,2.7,0.0,5000.0,2024,2024-03-09,3,Березень,3,1,11,Робочий,Субота
2024-03-09 12:00:00,3959.6,35.0,5.4,0.0,5000.0,2024,2024-03-09,3,Березень,3,1,12,Робочий,Субота
2024-03-09 13:00:00,4012.4,35.0,1.2,0.0,5000.0,2024,2024-03-09,3,Березень,3,1,13,Робочий,Субота
2024-03-09 14:00:00,3959.1,35.0,2.4,0.0,5000.0,2024,2024-03-09,3,Березень,3,1,14,Робочий,Субота
2024-03-09 15:00:00,3624.8,35.0,6.6,0.0,5000.0,2024,2024-03-09,3,Березень,3,1,15,Робочий,Субота
2024-03-09 16:00:00,3244.5,32.9,5.1,0.0,5000.0,2024,2024-03-09,3,Березень,3,1,16,Робочий,Субота
2024-03-09 17:00:00,3413.7,34.8,1.1,0.0,5000.0,2024,2024-03-09,3,Березень,3,1,17,Робочий,Субота
2024-03-09 18:00:00,3566.5,30.2,1.0,0.0,5000.0,2024,2024-03-09,3,Березень,3,1,18,Робочий,Субота
2024-03-09 19:00:00,3459.5,23.9,1.6,0.0,5000.0,2024,2024-03-09,3,Березень,3,1,19,Робочий,Субота
2024-03-09 20:00:00,3799.8,25.9,3.0,0.0,5000.0,2024,2024-03-09,3,Березень,3,1,20,Робочий,Субота
2024-03-09 21:00:00,3240.3,25.3,1.9,0.0,5000.0,2024,2024-03-09,3,Березень,3,1,21,Робочий,Субота
2024-03-09 22:00:00,3434.9,25.5,4.7,0.0,5000.0,2024,2024-03-09,3,Березень,3,1,22,Робочий,Субота
2024-03-09 23:00:00,3683.7,26.7,1.2,0.0,5000.0,2024,2024-03-09,3,Березень,3,1,23,Робочий,Субота
2024-03-10 00:00:00,3909.9,22.4,2.4,0.0,5000.0,2024,2024-03-10,3,Березень,3,1,0,Робочий,Неділя
2024-03-10 01:00:00,4023.5,23.7,6.7,0.0,5000.0,2024,2024-03-10,3,Березень,3,1,1,Робочий,Неділя
2024-03-10 02:00:00,4099.1,22.9,1.1,0.0,5000.0,2024,2024-03-10,3,Березень,3,1,2,Робочий,Неділя
2024-03-10 03:00:00,4309.6,27.3,1.3,0.0,5125.4,2024,2024-03-10,3,Березень,3,1,3,Робочий,Неділя
2024-03-10 04:00:00,4484.0,28.8,10.3,0.0,5139.1,2024,2024-03-10,3,Березень,3,1,4,Робочий,Неділя
2024-03-10 05:00:00,4199.2,26.3,2.2,0.0,5002.5,2024,2024-03-10,3,Березень,3,1,5,Робочий,Неділя
2024-03-10 06:00:00,4549.7,28.0,1.5,0.0,5316.5,2024,2024-03-10,3,Березень,3,1,6,Робочий,Неділя
2024-03-10 07:00:00,5500.0,35.0,4.4,0.0,5530.6,2024,2024-03-10,3,Березень,3,1,7,Робочий,Неділя
2024-03-10 08:00:00,5383.0,33.1,0.7,0.0,5590.1,2024,2024-03-10,3,Березень,3,1,8,Робочий,Неділя
2024-03-10 09:00:00,4907.8,35.0,4.8,0.0,5161.1,2024,2024-03-10,3,Березень,3,1,9,Робочий,Неділя
2024-03-10 10:00:00,4999.2,35.0,3.2,0.0,5213.3,2024,2024-03-10,3,Березень,3,1,10,Робочий,Неділя
2024-03-10 11:00:00,4077.4,35.0,2.7,0.0,5000.0,2024,2024-03-10,3,Березень,3,1,11,Робочий,Неділя
2024-03-10 12:00:00,4122.7,35.0,1.5,0.0,5000.0,2024,2024-03-10,3,Березень,3,1,12,Робочий,Неділя
2024-03-10 13:00:00,3875.6,35.0,1.0,0.0,5000.0,2024,2024-03-10,3,Березень,3,1,13,Робочий,Неділя
2024-03-10 14:00:00,3766.2,35.0,0.3,0.0,5000.0,2024,2024-03-10,3,Березень,3,1,14,Робочий,Неділя
2024-03-10 15:00:00,3522.7,35.0,1.9,0.0,5000.0,2024,2024-03-10,3,Березень,3,1,15,Робочий,Неділя
2024-03-10 16:00:00,3362.9,35.0,0.4,0.0,5000.0,2024,2024-03-10,3,Березень,3,1,16,Робочий,Неділя
2024-03-10 17:00:00,3700.3,34.6,6.1,0.0,5000.0,2024,2024-03-10,3,Березень,3,1,17,Робочий,Неділя
2024-03-10 18:00:00,3556.6,29.3,0.4,0.0,5000.0,2024,2024-03-10,3,Березень,3,1,18,Робочий,Неділя
2024-03-10 19:00:00,3562.9,27.7,1.6,0.0,5000.0,2024,2024-03-10,3,Березень,3,1,19,Робочий,Неділя
2024-03-10 20:00:00,3557.1,26.0,2.2,0.0,5000.0,2024,2024-03-10,3,Березень,3,1,20,Робочий,Неділя
2024-03-10 21:00:00,3364.1,27.0,2.8,0.0,5000.0,2024,2024-03-10,3,Березень,3,1,21,Робочий,Неділя
2024-03-10 22:00:00,3238.6,22.2,1.2,0.0,5000.0,2024,2024-03-10,3,Березень,3,1,22,Робочий,Неділя
2024-03-10 23:00:00,3611.9,18.6,4.4,0.0,5000.0,2024,2024-03-10,3,Березень,3,1,23,Робочий,Неділя
2024-03-11 00:00:00,4261.7,24.7,0.6,0.0,5000.0,2024,2024-03-11,3,Березень,3,1,0,Робочий,Понеділок
2024-03-11 01:00:00,4603.8,22.5,3.2,0.0,5389.2,2024,2024-03-11,3,Березень,3,1,1,Робочий,Понеділок
2024-03-11 02:00:00,4950.9,27.7,2.3,0.0,5821.2,2024,2024-03-11,3,Березень,3,1,2,Робочий,Понеділок
2024-03-11 03:00:00,5106.4,23.0,3.1,0.0,5914.4,2024,2024-03-11,3,Березень,3,1,3,Робочий,Понеділок
2024-03-11 04:00:00,5078.5,26.1,11.8,0.0,5805.8,2024,2024-03-11,3,Березень,3,1,4,Робочий,Понеділок
2024-03-11 05:00:00,5271.8,29.7,3.2,0.0,6032.3,2024,2024-03-11,3,Березень,3,1,5,Робочий,Понеділок
2024-03-11 06:00:00,5443.1,27.6,0.5,0.0,6293.3,2024,2024-03-11,3,Березень,3,1,6,Робочий,Понеділок
2024-03-11 07:00:00,5500.0,35.0,1.6,0.0,6383.1,2024,2024-03-11,3,Березень,3,1,7,Робочий,Понеділок
2024-03-11 08:00:00,5500.0,35.0,1.0,0.0,6117.9,2024,2024-03-11,3,Березень,3,1,8,Робочий,Понеділок
2024-03-11 09:00:00,5500.0,34.1,1.3,0.0,6144.8,2024,2024-03-11,3,Березень,3,1,9,Робочий,Понеділок
2024-03-11 10:00:00,5500.0,31.9,4.4,0.0,6040.9,2024,2024-03-11,3,Березень,3,1,10,Робочий,Понеділок
2024-03-11 11:00:00,4965.5,35.0,2.3,0.0,5700.9,2024,2024-03-11,3,Березень,3,1,11,Робочий,Понеділок
2024-03-11 12:00:00,4891.0,35.0,3.1,0.0,5653.3,2024,2024-03-11,3,Березень,3,1,12,Робочий,Понеділок
2024-03-11 13:00:00,4800.7,35.0,6.8,0.0,5601.3,2024,2024-03-11,3,Березень,3,1,13,Робочий,Понеділок
2024-03-11 14:00:00,4376.9,35.0,2.5,0.0,5181.2,2024,2024-03-11,3,Березень,3,1,14,Робочий,Понеділок
2024-03-11 15:00:00,4116.3,33.5,3.9,0.0,5000.0,2024,2024-03-11,3,Березень,3,1,15,Робочий,Понеділок
2024-03-11 16:00:00,3929.8,35.0,2.0,0.0,5000.0,2024,2024-03-11,3,Березень,3,1,16,Робочий,Понеділок
2024-03-11 17:00:00,4388.1,34.6,9.1,0.0,5000.0,2024,2024-03-11,3,Березень,3,1,17,Робочий,Понеділок
2024-03-11 18:00:00,4255.1,33.9,9.7,0.0,5000.0,2024,2024-03-11,3,Березень,3,1,18,Робочий,Понеділок
2024-03-11 19:00:00,4053.3,26.9,1.7,0.0,5000.0,2024,2024-03-11,3,Березень,3,1,19,Робочий,Понеділок
2024-03-11 20:00:00,4395.9,25.1,6.4,0.0,5000.0,2024,2024-03-11,3,Березень,3,1,20,Робочий,Понеділок
2024-03-11 21:00:00,3789.2,26.2,1.0,0.0,5000.0,2024,2024-03-11,3,Березень,3,1,21,Робочий,Понеділок
2024-03-11 22:00:00,4033.9,25.4,1.3,0.0,5000.0,2024,2024-03-11,3,Березень,3,1,22,Робочий,Понеділок
2024-03-11 23:00:00,4062.0,20.1,4.9,0.0,5000.0,2024,2024-03-11,3,Березень,3,1,23,Робочий,Понеділок
2024-03-12 00:00:00,4468.1,24.6,3.0,0.0,5233.5,2024,2024-03-12,3,Березень,3,1,0,Робочий,Вівторок
2024-03-12 01:00:00,4756.5,27.4,4.2,0.0,5307.2,2024,2024-03-12,3,Березень,3,1,1,Робочий,Вівторок
2024-03-12 02:00:00,5105.1,24.0,1.0,0.0,5978.2,2024,2024-03-12,3,Березень,3,1,2,Робочий,Вівторок
2024-03-12 03:00:00,5328.8,23.1,1.1,0.0,5998.0,2024,2024-03-12,3,Березень,3,1,3,Робочий,Вівторок
2024-03-12 04:00:00,5287.8,26.2,2.4,0.0,6358.0,2024,2024-03-12,3,Березень,3,1,4,Робочий,Вівторок
2024-03-12 05:00:00,5432.5,30.1,1.0,0.0,6326.1,2024,2024-03-12,3,Березень,3,1,5,Робочий,Вівторок
2024-03-12 06:00:00,5500.0,29.7,4.6,0.0,6590.5,2024,2024-03-12,3,Березень,3,1,6,Робочий,Вівторок
2024-03-12 07:00:00,5500.0,33.4,7.5,0.0,6292.7,2024,2024-03-12,3,Березень,3,1,7,Робочий,Вівторок
2024-03-12 08:00:00,5500.0,33.5,1.3,0.0,6054.3,2024,2024-03-12,3,Березень,3,1,8,Робочий,Вівторок
2024-03-12 09:00:00,5500.0,35.0,5.2,0.0,6075.5,2024,2024-03-12,3,Березень,3,1,9,Робочий,Вівторок
2024-03-12 10:00:00,5500.0,35.0,0.8,0.0,5933.1,2024,2024-03-12,3,Березень,3,1,10,Робочий,Вівторок
2024-03-12 11:00:00,5048.5,35.0,6.2,0.0,5995.8,2024,2024-03-12,3,Березень,3,1,11,Робочий,Вівторок
2024-03-12 12:00:00,4740.7,35.0,1.9,0.0,5490.0,2024,2024-03-12,3,Березень,3,1,12,Робочий,Вівторок
2024-03-12 13:00:00,4473.3,34.7,9.7,0.0,5406.6,2024,2024-03-12,3,Березень,3,1,13,Робочий,Вівторок
2024-03-12 14:00:00,4385.2,35.0,8.0,0.0,5170.2,2024,2024-03-12,3,Березень,3,1,14,Робочий,Вівторок
2024-03-12 15:00:00,4340.6,35.0,1.7,0.0,5150.9,2024,2024-03-12,3,Березень,3,1,15,Робочий,Вівторок
2024-03-12 16:00:00,3692.2,33.6,1.3,0.0,5000.0,2024,2024-03-12,3,Березень,3,1,16,Робочий,Вівторок
2024-03-12 17:00:00,4431.4,35.0,1.2,0.0,5000.0,2024,2024-03-12,3,Березень,3,1,17,Робочий,Вівторок
2024-03-12 18:00:00,4260.0,31.2,2.3,0.0,5000.0,2024,2024-03-12,3,Березень,3,1,18,Робочий,Вівторок
2024-03-12 19:00:00,3863.6,27.7,0.7,0.0,5000.0,2024,2024-03-12,3,Березень,3,1,19,Робочий,Вівторок
